id	text	HS	TR	AG
23317	🇨 🇱 Chile 🇨 🇱 Nos complace anunciar que estaremos en su hermoso país este 5 de octubre con nuestro equipo #JuntitasTour #Chile https://t.co/gTthuEbzcZ	0	0	0
20636	pero cállate perra (hoy no soy creativo con la perra)	1	1	1
24698	Ha sido súper apretado, qué puta rabia. Mireya se merecía, y de lejos, quedarse esta noche # OTGala7	0	0	0
22949	80,000 menores de edad han ingresado a España solo desde Marruecos, luego vendrá la reunificación familiar, padres, hermanos, primos, abuelos, etc. ¿Qué les envía a Marruecos? ¿Alguien pide explicaciones a las autoridades marroquíes? ¿ES INMIGRANTE O ENVIADO A INVAD ESPAÑA? https://t.co/II7nkh5Xii	1	0	0
22208	Raoul no merece ser nominado, mereció estar allí la semana pasada y hoy en la puta calle, gracias. # OTgala7 # OTDirecto11D	0	0	0
24213	Tengo frío en mis piernas ... ahhh, pero quería entrar con una perra enseñando una pierna, ¿no?	0	0	0
24168	Haber de ranch ranch no me sorprende su actitud altiva, envidiosa y creída. ¿Pero de la monja? Mustias #TeamAlan	1	1	1
24079	Pues follar una puta alegría! ! Te lo mereces pequeño # OTGala9	0	0	0
23473	Siempre eres una perra	1	1	1
21389	Lo tomas tan puro como si fuera jugo y cuando quieres rescatar estás hablando en árabe https://t.co/hx0XHMN5AC	0	0	0
24803	Qué buena mierda pod con la cultura árabe torcida no satisfecha con la invasión que tenemos xq y los venezolanos parecemos extranjeros en nuestro propio país, ahora las canciones árabes en las estaciones de radio no me joden con esa cultura malvada de vida	1	0	0
21125	Cállate que es de mi perra puta ciudad	1	1	1
24825	Eres una perra solo conmigo.	1	1	1
24711	Ese amigo árabe del temon	0	0	0
24531	Modo árabe jajaajajjaja dg	0	0	0
22335	Este hijo de puta me despertó. Callate Iglesias, no presentable.	0	0	0
21975	Cállate la cara de la calabaza exiliada burguesa judía, deja de robar que no tienes talento, hijo de puta, tienes menos talento que un perezoso en el baloncesto vasco vasco, eres pedófilo o eres retrasado para hacer ese jodido humor hijo de mil putas	0	0	0
24601	Esto me recordó a la dama que vi ayer en el súper, enseñándole a la hija de unos 4 años a cantar &#39;esa perra perra, puta amiga&#39; https://t.co/nOksvasXHP	0	0	0
20469	Yo - fui picado por un animal pequeño. Mi hermana, te lo mereces por una perra.	1	1	1
20817	Los supermercados de Argentina son una burla y una afrenta, por más sudaca, que es su público, la calidad de los productos, es ofensivo y los precios de esa basura, es como abofetear a la gente. ¿Entrenando para Venezuela pos macri? Hablo del super que en Peronia, considero superior.	1	0	1
24101	Cepeda que te jodas en la puta calle, es que no puedo más contigo! ! !	0	0	0
21561	Perra, eres un ángel que peca a través de la manzana.	1	1	1
21217	¿Qué piensas de este artículo? https://t.co/e9iCoaUVQw	0	0	0
24240	Zora Colau, amante morisca, pensando en los votantes. Si eres un ateo miserable! ! ! https://t.co/Fv38CCZOUv	1	1	1
22805	Mira IMBÉCIL y agachate. ¡Que broma! Los #MoroMierdas que usted hospeda se van de vacaciones a sus países &quot;peligrosos&quot; con la ayuda que les brindan. NO ES UNA CRISIS HUMANITARIA, ES UNA INVASIÓN DE JETAS, DELENTANTES Y VIOLADORES. https://t.co/sFb6xLOyJr	1	0	1
22063	Cállate, hijo de puta, voy a vomitar el farol	0	0	0
23756	Fav, si eres una buena perra para entrar en el nuevo grupo de dm que crearé donde nos enseñará las tetas puta ungrac	1	1	1
24732	Este 2018 te he twitteado como la perra que soy, merecieron mi regreso.	0	0	0
22568	Callate vs perra	1	1	1
23371	#arandina #pozoblando 2 nuevos casos de abuso sexual. Será que estamos rodeados de #manadas.	0	0	0
20519	Que bueno que el güero (sol) lanzo mi mano para apreciarla es culona en leggings negros. Banda RT y MG Hay video. https://t.co/BoZ0X8jLp1	0	0	0
20577	¿Es posible que Vasco lograra entender su idea en árabe más fácilmente de lo que entendió Osorio mexicanos, incluso hablando el mismo idioma?	0	0	0
24375	Luna ve y haz un video con El Niño Polla, imbécil.	0	0	0
22473	¡Únete a SEMEN! ! http://t.co/SADfduwmgE	0	0	0
20530	Santos firmó un decreto que permitirá a 400 mil venezolanos indocumentados regularizar su situación en el país https://t.co/8B0FSOKn7M #INTERNATIONAL	0	0	0
20976	Cállate puta perra, lo dijiste para mi gilipollas, gilipollas, cara de culo, gilipollas, pies, culo con cara, cáscara, culo, olfato, culo, tí, tu culo, tu culo, sabes, culo.	1	1	1
23706	¡Eres una perra y una borracha!	1	1	1
22798	Para pedir documentos a todas las personas en la calle y solicitar una visa a todos los que quieran venir y deportar ilegalmente si no tenemos control en los aeropuertos y los puertos y la frontera, estamos jodidos. Invasión silenciosa. Vive con tu enemigo sin los apátridas. Estamos en guerra. https: //t.co/CqPwORL9c0	1	0	0
22642	David Guetta acaba de hacer bien a Enrique Iglesias. Jajaja (hijo follando el gabacho, todo está dicho)	0	0	0
20160	Lucas, cállate que no lees dm, nunca la perra que estacionaste aquí.	0	0	0
24745	Solo digo una cosa ... Si algún miembro de mi familia es atacado por un inmigrante ilegal ... Yo mismo tomaré mis medidas ... Porque nuestros líderes están jodiendo el país y no hacen nada ... Y yo defiendo el mío.	1	0	1
22238	callate perra tu me amas	1	1	1
21220	&quot;La maestra solía decir que veníamos en minifalda y sin bragas&quot; el acoso sexual que una maestra estaba haciendo en la universidad https://t.co/tWUS1scaYf https://t.co/wJYlI3qvu4	0	0	0
21382	Lo que es más, debería preocuparme por una mierda de mierda que estás enseñando tu cola en la playa. Es tu negocio. No es mio. O de cualquier otra persona. De la misma manera, si usa su desnudez PARA TRABAJAR, es su negocio. Y si quiero verte en bolas,	0	0	0
23604	Wow, es que tienes el PRIVILEGIO de no poder mostrar tu rostro porque has sido amenazado con la muerte cientos de veces, vaya nariz, qué vidorra, ¿eh? De todas formas .	0	0	0
24179	Lavar los platos reduce el estrés &#39;http://t.co/YXDqWsdx4Z Será bueno para ti después de pensar más de 10 minutos seguidos (tampoco hará milagros)	0	0	0
23898	Los chinos tienen las mafias de los suministros y contrabandistas de mercancías, las drogas rusas y el tráfico de mujeres, el mantero africano y el chapoteo en drogas, llega un hijo de emigrante español con título profesional, con sus documentos y es un sudaca.	1	0	1
24193	Soy yo desde la semana pasada, mi actividad favorita es criticar a periodistas unicanos y ver novelas árabes https://t.co/80KkG8i34F	0	0	0
20581	Me impresiona el chico güero new-age hippie poliamorosa de la academia.	1	1	1
21685	K pesao eres una puta zorra ¿no ves la hora k esss? ? ? Callateee laputa bocaaa	0	0	0
24040	La puta que le gusta provocar el CSK de KKKast.	0	0	0
20876	Estas mujeres son las que deben ser parte del gobierno y no como Carmelita Salinas elba Ester y otros escoria.	0	0	0
21489	No me gustan las tías que enseñan a la colega De puta madre, pero callan la boca y no le dicen nada a la niña porque, en cualquier caso, tiene el problema porque considera que una tía vale menos que eso y por encima de usted. piensa que es normal	0	0	0
20304	Dumbass debería juzgarte, dejarte persona. Hija de puta que no mereces tener hijos. Espero que sigas siendo un pedorra gordo	1	1	1
22695	ninguna puta levanta tu coño puta en busca de trabajo puta consigue una puta de negocios chupa una polla de puta	1	1	1
20411	Los legisladores intentan darles juguetes a los niños inmigrantes, el congresista Carlos Curbelo, junto con los senadores https://t.co/RvGNbF3Ywj	0	0	0
20810	Calláte tú, fascista catalana de mierda, escoria humana, deshecha de tentación, rata de alcantarilla ... y deja a tu madre en paz, pobre ...	0	0	0
21668	¿Qué es Ecko en el video árabe aaa?	0	0	0
21932	Cállate, viejo odio, escoria como la que ha tenido al país en la miseria durante décadas, lo único bueno es que eres viejo y estás más cerca del infierno que nunca.	0	0	0
20658	Cállate que no me contestaste, ahora te voy a ignorar perra	1	1	1
20599	Entonces, si seguimos esa lógica, el acoso sexual contra las mujeres es más serio que el acoso sexual contra los hombres solo porque registra más casos. Me sorprende esa interpretación que viene de ti, Clara.	0	0	0
21359	Pasame la receta Si son empanadas árabes, como una docena https://t.co/mraWpDDIys	0	0	0
22210	JAJAJAJA te lo mereces, puta https://t.co/c8Eo4ctpWw	1	1	1
24750	Dustin Hoffman enfrenta nuevas acusaciones de acoso y violación https://t.co/5Oz6Sm7kNo Cinemanía #cine #peliculas https://t.co/C4JzaxSTIj	0	0	0
21059	Si leo una vez más que Victoria Donda merecía ser reprimida por PUTA, voy a los disparos.	0	0	0
22266	Tu cuenta sería una puntuación de llamada constante! ! ! com muchos! ! ! y mayúsculas	0	0	0
23481	Y eres una SLUT SLUT #feminazi de la que deberías avergonzarte (y muchos ya lo hacen) MUJER https://t.co/HOKJW1uCCj	1	1	1
22428	Las migraciones no deben ser coordinadas, deben ser RECHAZADAS. Europa no necesita inmigración, necesita a todos los inmigrantes, sus hijos y nietos nacidos aquí, para LARGO. No son bienvenidos.	1	0	1
24203	cállate puta	1	1	1
20028	¿Eres prudente, moral? ¿Red? ¿Por estar en contra del acoso sexual y la violación en el trabajo?	0	0	0
23033	Un juez reafirma la orden de Trump para reactivar el plan para jóvenes indocumentados https://t.co/3X2WIAmbrQ https://t.co/oJyeC1Y7wL	0	0	0
23100	Cinder eres hija de la gran puta y te mereces lo peor. Y te lo vas a llevar, maldita mierda.	1	1	1
21227	Si vas a enseñar a la hija de tu hija, siempre es la misma mierda ... PENDE	1	1	1
20342	¿Cuántos trabajadores necesitas para limpiar una cocina? Ninguna, eso es cosa de mujeres. # Cállate Yfriega	1	0	0
21163	¿Por qué deseas feliz navidad? Es una puta semana, está bien con tonterías.	0	0	0
20823	Retwitteó a Carlos Peñaloza (): INDOCUMENTADO a punto de entrar en coma. Fue criado Izarra y Mary Pili. Además, sus 3 hijastros están acusados en los EE. UU. De lavar $ 200 millones. Debe ser el dinero del ... https://t.co/PYIXWYkgaY	0	0	0
21509	cállate perra	1	1	1
22584	La Jornada: Trump: fantasía banal https://t.co/OBdE7kfWJ7 TRUMP REFERIDO, EN ESTE CONCEPTO, A LOS INDOCUMENTADOS EN GENERAL. EN MÉXICO TAMBIÉN TENEMOS CIENTOS O MILES DE MIGRANTES CRIMINALES DE CENTROAMÉRICA, COMPRENDIENDO CRÍMENES.	1	0	1
22564	Cuando La Güera se siente triste y queremos elevar su ánimo. https://t.co/gLGdst8QUh	0	0	0
20181	Como eres tan evolucionado culturalmente, le recuerdas cualesquiera que sean las normas cívicas. Españoles, negros y árabes, sin excepción, no he visto a españoles poner sus pies en los asientos. Negros y árabes bastantes.	1	0	1
22119	El juez de los Estados Unidos reafirma la decisión de que la DACA debe reanudar https://t.co/4tAA9XlhFD https://t.co/MhGb22ZxwE	0	0	0
21379	Ese vicio, todo el tiempo escuchando el árabe.	0	0	0
20105	Ayer me moría de una infección de puta en la garganta y hoy me la pee, estoy mejor.	0	0	0
24389	Planos interiores para bajar el nivel de alerta contra el terrorismo. De todas formas . Entre esto, las olas de inmigración masiva e incontrolada y la permisividad de este gobierno, responsabilizo al ministro Marlaska por cualquier ataque que pueda ocurrir. https://t.co/yhVJMhixbh	0	0	0
21239	Desearía poder golpear mi cerebro y decirle que me deje solo en paz, insistiendo en que estés callado y la puta boca.	0	0	0
22281	Comemela pa perro que hablas de otro equipo de payasos.	0	0	0
20533	¿CÓMO USTED VA A ENSEÑAR A UN BEBÉ DE 2/3 AÑOS? QUR CANTE UNA CANCIÓN QUE DICE &quot;PUTA BOLUDA, ZORRA&quot;, SOBRE LA CANCIÓN QUE LLEVA A HACER Y ES HORRIBLE ¿SE RECIBE EL JEALOSO? Hay personas estúpidas	0	0	0
20107	FUCK ME MUERTO EN EL POCO QUE ROBOUL ROBO FUE MIRADO # OTGala8	0	0	0
24462	Por primera vez entiendo el odio de Trump a los mexicanos. Ayer o ayer, 7 mexicanos intentaron robar dentro de un centro comercial, una joyería. Fueron capturados ... Los 7 son: mexicanos, indocumentados y RAROS ... Pagamos &quot;solo por los pecadores&quot; Me siento loco	1	0	0
22790	Tú vienes a la mía ..., &#39;políticos&#39; no España, con Franco que no sucedió, tenías lo que querías, de todos modos, el fanatismo por la independencia vino después de aturdir a los que votaron, soy de C&#39;s para no innovando para o	0	0	0
24517	No puedo decir más tonterías y más tonterías juntos en tan poco espacio, no tienes ni puta idea de lo que estás diciendo	0	0	0
21251	Mientras que el presidente no autorizado está de vacaciones todos los días, cientos de inmigrantes ilegales llegan a España debido al efecto causado por el gobierno. Ya han llegado más ilegales que en 2017. Y lo que preocupa a Bruselas es el &quot;riesgo populista&quot;. https://t.co/dXYvuxjOXH	0	0	0
23507	En serio estoy a la altura de la polla de Cepeda, Raoul no se merecía esa nominación y me tienes a la concha.	0	0	0
23686	Así que eres el ex número de partida 3 ¿eh? ... eres una puta traidora sucia, te daré lo que mereces! https://t.co/z8hgYmsk3c	1	1	1
23083	Rescate 61 no documentado # Video https://t.co/FuduLWiOgO	0	0	0
24456	Cállate Putilsa Fumona borracha puta barata borracha vulgar https://t.co/lHFBkSAb5q	1	1	1
20167	Me encantaría darte unos ricos azotes, me encantaría pegarte una oblea en tu cara https://t.co/rUKwwVXlxm	0	0	0
20439	Cómeme yonki. A ver si jugamos al jugador.	0	0	0
23575	Ningún dios, ningún ala, ninguna puta madre! , el día que nos olvidemos de las tonterías todo será más fácil de entender ...	0	0	0
21504	Puta, perra arrastrada, eres una mierda, espero que algún día mueras, no mereces ese cariño que te dan. Casi siempre son los mismos insultos y llegan a los peores momentos, daría cualquier cosa por saber quién diablos es o quiénes son esos anónimos.	1	1	1
20708	Encore les arabes 🤣 🤣 https://t.co/FKF8Uk7lMh	0	0	0
20035	calla la gran puta boca conmovedora	0	0	0
20443	Y tú eres una perra, ladrame. JAJAJAJAJAJAJAJAJAJAJJAJAJA	1	1	1
24967	Cállate perra y deja de follar al tw.	1	1	1
22665	El alcalde, los extranjeros que venden en las calles, los supervisa si son legales en el país porque no los deportan si están indocumentados. Muy bien, su trabajo en las calles de Providencia parecían interminables ferias.	1	0	0
20311	Los videos no dan mucho crédito, pero lo que no me convence son los datos del acosador con acento &quot;peruano&quot;. Pienso xenofóbico y racista. A lo que aporta la causa que los datos pero para estigmatizar a los inmigrantes https://t.co/SQFLXP1Kg8	0	0	0
23772	Ooo .. un.arabe	0	0	0
21512	Los enemigos de la inmigración en la Unión Europea Los líderes de Europa han apuntado a detener el flujo de inmigrantes indocumentados. Conozca a estos líderes, que lo han hecho en el tema de la migración, y porque lo han hecho ... https://t.co/XK4nPEZADy	0	0	0
23624	Cállate perra y dime cuando estemos juntos.	1	1	1
23890	Hoy, mi charla con 2 mexas: - Las migas &quot;La Güera&quot; ¿de dónde son? - De Tepito - ¿Y dónde están los &quot;Tacos Ramiro&quot; y &quot;Los de la suerte&quot;? - También de Tepito - ¿Y Pancho Sound? - Hecho en Tepito - Entonces, ¿qué hace el resto del país? - Buena pregunta ... sinceramente, no sé.	0	0	0
21573	perra, cállate la boca y continúa tu desafío https://t.co/jKWSPZvQED	1	1	1
21332	Hay una chica que grita como la puta madre CALLATE FOR GOD #CNCOConSG	0	0	0
20681	Cuando un tío te pide una imagen sucia y tus amigos te aconsejan que envíes un impulso y google para encontrar el impulso más realista # nopuedoreirmás	0	0	0
21922	pasaron la vida de los árabes y explotaron todo en el xv jajajajaja	0	0	0
20930	La coalición árabe niega haber atacado a Al Hudeida y afirma que el ataque a un mercado y hospital que dejó más de 50 personas muertas ayer fue perpetrado por los rebeldes Houthi con proyectiles de mortero. #Yemen	0	0	0
24614	Casual estar en la feria de chelem y decir en un juego &quot;como dicen los gabachos desde atrás se siente flojo&quot; Jajajaja	0	0	0
21520	El acoso en las mujeres es solo cuando al hombre no le gusta, si al hombre le gustó, ¡no fue acoso! ! !	1	0	0
21584	Cállate, hijo de puta, crees que es cierto que Fabian lo hizo con su mejor amigo, imbécil.	0	0	0
23066	Cuan liberales y progresivos son toda la escoria que intenta defender un asesinato, si Dios quiere que no toque a un ser querido suyo, verá el disgusto que produce ver este tipo de comentarios. Eres patet	0	0	0
23910	eres gilipollas pava xDDD si vas a la casa de alguien no es tu jodida obligación hacer una comida diferente, sabes que nadie es tu maldito sirviente, para ver si con el tiempo empiezas a darte cuenta de que la vida real no es Twitter, haz trampa	0	0	0
22259	Wall-e me conmovió, eres una perra gélida.	1	1	1
20559	Espero que tengas toda la mierda que arrojas conchuda negra y la puta madre que te dio a luz. Mereces romperte la cabeza	1	1	1
21317	Callate perra por que me tq	1	1	1
24554	Los asiáticos devastados por la guerra de hoy tienen una estructura mejor que Chilito. Cosas Cosas .. https://t.co/M1lHR1blG7	1	0	0
20043	Cállate y ven a follar a la perra	0	0	0
24910	No puedo dejar de escuchar en árabe alguien me detiene.	0	0	0
22015	La vecina le grita a su madre, perra sucia, perra, no hagas nada, perra, imbécil, imbécil, si te estoy diciendo que esperes, esperas, imbécil, ¿puedes oírme? imbécil, puta, puta &#39;Tengo la Dakota de un vecino. De todas formas	0	0	0
22924	Eres mi perra favorita	1	1	0
20117	Mereciste ser ahogado hijo de puta pero mildis	0	0	0
22448	Los indocumentados te roban tu trabajo. https://t.co/OCAXJm4UH2	1	0	0
20521	Buenos días JM desde Huelva un cordial saludo. Casado y Rivas no dicen no a la invasión de ilegales. pero ese socio o podemista dio la bienvenida a un subsahariano, el problema termina porque solo están en solidaridad con el dinero de otros. https://t.co/C7E16dqw23	0	0	0
20888	Qué asco es para mí estar con mi familia y solo por los comentarios de cuñados y comentarios racistas sin mencionar a los políticos que han robado más que cualquier inmigrante.	0	0	0
22667	Disfruta tu evento! ! Lo organizamos, banquetes, menús, flautas, taquizas, tacos árabes, pastas, bar de ensaladas, bar de gofres, etc. Estaremos encantados de atenderle 5554383714 https://t.co/v6jZMMWEe1	0	0	0
22816	Eres una hija de mala perra. Pobre ángel, madre, todos, xa, tableta, perra, entrega equivocada, no mereces nada de lo que presas, no tienes que acudir al psicólogo.	1	1	1
21511	Esta es una buena canción llamada &quot;Arabe&quot; https://t.co/Te9zAW53YP	0	0	0
22549	¿Por qué carajo es ilegal la poligamia? Sabía que no era bien visto, pero, ¿ilegal? - Sí, en los únicos países donde sé que lo que es legal solo para el hombre es en algunos países árabes. P ... https://t.co/BYNRO3mCEF	0	0	0
21968	Cállate perra, es un rolon! Lo siento por no poner tweets todos los emos	1	1	1
20602	Si Leonel, hijo de puta, no quiere enseñarme a tocar la guitarra, lo haré solo, y ni siquiera creo que le pague a la rata de mi tío.	0	0	0
22580	Chabon se calló por un rato a la perra que te aburrió, qué idiota y vendedor eres, córtalo con ese tema, te dieron familia, y no el bueno, deja de romper las bolas.	0	0	0
22027	No te equivocas solo para mí, otras cosas también te equivocan &quot;, viste, te digo que te calles y sigas&quot; gran puta, ¿estás loco? Jajajajajaja es suficiente https://t.co/Bft6X7ZQpe	1	1	1
23360	Reino árabe - Arnett Gardens 3: 0 Más información: https://t.co/A9zC7YzTHL https://t.co/sA8dNZsZAg	0	0	0
23222	Mira, cállate un poco porque estás haciendo el dolor, perra del hijo de la gran ramera. Que los jodidos humoristas de los cojones siempre aprovechen todas las desgracias para darte a conocer con tus lamentables y patéticas bromas. Madura un poco. https://t.co/qEIwP72KEM	0	0	0
24543	Catherine Deneuve contra las protestas de #Hollywood por acoso sexual. &quot;La violación es un crimen. Pero la seducción insistente o torpe no es un crimen, ni la galantería una agresión machista&quot; #MeToo https://t.co/pGWbJzJ3ge https://t.co/PHJMT09xM0	0	0	0
22306	Eres subnormal, te dije que no jodidamente gracioso.	0	0	0
21688	Todavía estoy sin trabajo, pero el zorro del gerente pensó que iba a estar tranquilo y hoy no he soportado más, hijo de puta caliente que salió llorando y todo el trabajo: ___	1	1	1
23024	#estefinde costó DNI Y PASAPORTE, que me importa cuánto cuesta en otros países sudamericanos. Lobo das VERGUENZA CN COMPARACIONES. ASCO	1	0	1
21816	Tu eres mi puta	1	1	1
23106	Quieres un postre Quieres un desierto Para los árabes que no saben inglés.	0	0	0
22172	Día 2 ¿Cómo pueden vivir sin chilitos serrano en casa? : Me siento incompleta	0	0	0
20645	Tome la independencia, África se apodera de Barcelona, la policía local, Mossos, los ciudadanos y los turistas hacen lo que sale de los huevos, y Pisarello y Colau encantafis son dos indocumentados pero gobiernan un Gran Concejo Municipal https://t.co/IpcIeGeCMu	0	0	0
22862	Todavía son mercancías y baratas, como los vendedores árabes de coroto. https://t.co/TuSjlgzIUA	1	0	0
21479	MILITAR sin honor que realizó honores ayer hizo lo que saben hacer, huir en desorden. Solo los guardaespaldas cubanos cubrían a un dictador obeso con paneles a prueba de balas, dejando a Cilia sin protección. Ayyy Cilia, ¿recuerdas cuando atacaron a los bancos con los indocumentados? https://t.co/ePPLBSUGfF	0	0	0
20030	Es curioso cómo piensas que una chica por estar con una novia es una perra ... si recuerdo correctamente, también te involucraste con una CON una novia, no deberíamos hacer lo que no nos gusta que hagamos.	0	0	0
20885	Cállate puta barata	1	1	1
21701	Haga clic en bastardo con suerte, algún día, lo detendré para enseñarle a no ser hijo de su puta madre.	0	0	0
20050	¿Inmigración? ¿Invasión? Ingreso masivo de INMIGRANTES subsaharianos a CEUTA | España https://t.co/sUe4DoZLXB a través de la información transmitida en silencio por los medios de comunicación #desinformación	0	0	0
24175	#impromilf Yaz! Cultura árabe = cultura machista. Te lo digo, me ha pasado lo mismo! La ascendencia árabe continúa inculcando el machismo.	1	0	0
21937	Me recibes así para provocarme y follarte, ¿verdad? Eres toda una puta adicta a mi polla! https://t.co/neUDc07IzW	1	1	1
23323	Lo viste cuando decides que no te gusta una canción la primera vez que la escuchas y luego terminas escuchándola durante gran parte del día, me está sucediendo con Arabe de Ecko jajajaja	0	0	0
21311	Solían decir caca por la boca, se merecían un poco de cinta aislante para cerrarla en un jodido momento. Son precisamente los actos y frases del día, los micromachismos más anclados en la sociedad, que nunca nos permitirán avanzar. Estos navid	0	0	0
22258	Qué demonios hacen rabiar a la gente tan descarada caracola, no merecen o mierda de mierda.	0	0	0
21912	Jaja, ay, cállate si aquí eres tú la perra sexual de los maestros. Y 20 pero en la cola ojal!	1	1	1
20059	Cállate puta y celebra a la hija de puta navideña	1	1	1
22001	La puta es una puta y es tratada como una puta La mujer es una mujer y es tratada como una mujer	1	0	1
20446	Ken es cada vez más güero en las caricaturas de Barbie, en mi época era brownie en este momento hasta que las mejillas rosadas tienen	0	0	0
24131	Fox no es el que tiene el escote más limpio en la compañía de cenas de Navidad ... fox es el que no bebe, para retransmitir todo lo que hicieron los demás el lunes.	1	0	1
22180	*. * ¿Me puede mostrar cómo dibuja tan bien el miércoles? Muéstrame characha perra Ahre este emosho uwu	1	1	1
20903	El inevitable oxigenado aspiracional. Una copia pobre y patética de sudaka d TODO lo que hacen los gringos. ¿Qué hará este farándol-edil cuando los gringos vengan a comer caca? https://t.co/XoPGn66cfv	1	0	1
21349	CHILE UNIDOS NO MAS IMMIGRANTES BASTA https://t.co/GYQiRrSr5U	1	0	1
24886	Puta bida en verdad. Aunque tienes que mostrarme arcopoli cuando regrese por favor	0	0	0
21393	La #sanidaduniversal en #España es que tus hijos tienen que comprarte vacunas, xo los inmigrantes ilegales los ponemos en libertad	1	0	1
23355	Cállate perra la amaneciii	1	1	1
24486	Cállate que lo amas esa perra, yo también te amo un mundo. Hierro sos de brendita	0	0	0
21346	#TodasPutas y una regresan con el poporopo como flo	1	0	0
22474	Me levanté de mal humor cc. Hoy este no es el caso. Cállate la perra, boca https://t.co/808mlKYMo8	0	0	0
23793	Cuatro bomberos estadounidenses suspendidos por acoso homofóbico e intentaron violar a un recluta https://t.co/7VrzGkPp5q a través de	0	0	0
22979	FINALES SOLO SE DEJAN LOS BANEOS Y LOS REFUGIADOS: Stories of the Eve Online. https://t.co/NYV4onk0mD	0	0	0
23773	- ¡Mi novia es sevillista y es una perra más eeee! ! - Casi eso prefiero procrear con la serpiente, Adán. - ¡Fue un penal, Eva! ! - Paraíso mis ovarios.	1	1	1
23301	Te mereces el peor hijo de puta. Prepararse para la ruptura de los malos ligamentos de la leche. Bostarini la concha de tu anciana. Nunca más un ídolo en mi vida son todos garcas.	0	0	0
22689	Me suda, me calla y muere de un jodido tiempo, pedazo de escoria humana.	0	0	0
22374	Puta puta Ben affleck es un actor que es tonto y va al gimnasio que no es gordo	0	0	0
24221	Necesito una fiesta sudaka, y pronto	0	0	0
22182	En toda la puta boca! ! Así que no digas más tonterías que son algunos engaños! ! !	0	0	0
21108	Lena Dunham prepara una serie sobre feminismo para HBO &#39;Dicen que se rodará por completo en una cocina. #NewCine http://t.co/xJcFGo61c4	0	0	0
24138	La mujer: hostigamiento, abuso, violación, violación seguida de muerte, palizas, incendio, abuso psicológico, femicidio, condena social, paso a paso, provocación, desigualdad laboral, igualdad de responsabilidad	1	1	1
23061	ERES QUE AMIGA PUTA JAJAJAJ	1	1	1
21653	Toros agredidos, mujeres maltratadas, inmigrantes abandonados, transeúntes ... víctimas ante demagogos populistas únicamente por su utilidad circunstancial para atacar al Estado y alentar la secesión. https://t.co/IEfymWKoCM	0	0	0
24684	En lugar de cubrir, yo diría que cállate.	1	1	1
20763	cállate puta	1	1	1
22105	Estoy en el metro y tengo a uno de los que cantan y lo tengo en el lado. LLAMADO A LA PASEÑA MADRE, NO VES QUE NO PUEDO ESCUCHAR LAS CONSECUENCIAS BIEN, estaba enojado.	0	0	0
20726	Y ahora el otro. Come tu polla de nuevo y cállate.	0	0	0
20597	&#39;Profe al final no puedo mostrarte mi polla salterina pero sí puedo mostrarte un testículo que grita. Apruébame anda &#39;	0	0	0
20483	Cara Delevigne, acusada de fomentar el hostigamiento y la violación en su nuevo anuncio https://t.co/GnNzMoVl7a https://t.co/pHRb7OWg97	0	0	0
21057	Matan a personas con síndrome de Down y no pueden ejecutar las docenas de árabes https://t.co/23SHlTl6fd	1	0	1
20398	La única diferencia es que a ella le importan las cosas y tú eres una PESCADA.	1	1	1
23091	Cállate, estúpida mierda, ve a la puta que eres, dio a luz, mierda, pajero, sos boludo, bebé, llegas allí, escribes STUPID no es * p * do	0	0	0
23470	Tendrían que vencerte a la paliza y que te callas un maldito tiempo para siempre https://t.co/zncjv32WFn	0	0	0
24808	CIERRE DE UN POCO	0	0	0
20848	No hay nada como iniciar una conversación con un &#39;¿qué diablos estás diciendo, listo? &#39;o con un&#39; te callas que no tienes una puta idea &#39;.	0	0	0
22154	Regresa ahre. Quiero un novio así, mi novia es una perra y estoy enojada, así que quiero uno así que mienten https://t.co/hi5JPVcgs2	1	1	1
20508	Los españoles pagan por la salud, el &quot;sin papeles&quot; no. Esta es la política de promoción de apátridas por parte de Sánchez. Por supuesto, en España ya existen varias naciones, las tribus españolas, mauritanas y subsaharianas. Esto no es racismo, es realidad. La integración es un mito.	1	0	1
24091	Vamos a acostumbrarnos a esto, será muy normal, aunque te pido que no te acostumbres y actúes. Los irregulares fuera del país, no por racismo sino por justicia. Su nombre lo dice irregular o sin papeles. Ellos no pueden ser. #LaSilenciosaCAT #ESP 🇸 🇸 https://t.co/HKniXG9Xjk	1	0	1
20653	Arabia Saudita, Kuwait y los Emiratos Árabes Unidos están listos para suministrar electricidad a Iraq y, por lo tanto, reemplazar a Irán en este mercado https://t.co/JPHy9ZacT8	0	0	0
23810	hdp solo sudacas tenía que ser https://t.co/gipWnw1ahR	1	0	1
20402	Al igual que usted es un maricón y una perra taboada, su obsesión solo produce risa.	0	0	0
20588	Pensaron que iba a estar en silencio y les di a todos estos hijos de puta, siempre una nueva historia.	0	0	0
23053	Bueh pero no dejen ni un segundo de ser imbéciles eh, porque no ocupan un lugar incitando al manga acosando a los enfermos. Un segundo hijo suelto de mil putas https://t.co/hxlAM5We4B	0	0	0
24557	ERES UNA PUTA GUARRA	1	1	1
22526	Hasta ahora vi el capítulo #TWD y solo tengo que decir que Eugene es un hijo de puta que mereció morir en lugar de Carl. Ah, y lo que adoro a Maggie, obviamente, no más que Carol.	0	0	0
23480	Cállate puta fea https://t.co/PPPoBTGu9a	1	1	1
